OTUID,Domain,Phylum,Class,Order,Family,Genus,Species
a6e517017346d973b348ecc3865f3915,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Malikia,s__uncultured_bacterium
d688e371e3253b2de0fad83366a2373f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,
1ed74e4ce7efc80c8afc9731a6f9bc8a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Pantoea,
3351deadf87aff0ec62863aceb780631,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__Steroidobacter,
5605e25835f1670c8075ebae9917ab8e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,
25e51309ed2a5d611ac89ab48731db1b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,
7c1d8431dd3f722aa0f5049559f5e2f6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Pantoea,
467d3bd1611acb8447d09663e29b052c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,
6aa14a7bee8e3d772d1ec3e55cc92341,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,
593fcec443034dc9d585351742e7df90,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,
352dda5ec7ab59d64cb12022842012df,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__Muribaculaceae,s__uncultured_bacterium
4ab7f11678b0ce4303f09fbf431a1713,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__Muribaculaceae,s__uncultured_bacterium
3d494f954b1d97b7cc6d40aa8980fc5f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,,
649f8a02b3e9bba8b8e6285337087b4a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
dc7f1812de98ad908acd9b8f89c67344,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
27fab7efa341e79615ce24d5959125ba,d__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__metagenome
c3ee8498205ea8cbb91691f2924c2497,d__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__metagenome
34599c5af894b468cdc8525dc6209954,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__unidentified
c0a8c057da2a57c1f5d25a165f2ef5fb,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
5e5988775d0e72155b25fc0a5d709aaa,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,
c8e07c6c8695d1c85e4eefa1f877f06c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured,s__uncultured_Niastella
52ab996379428fb94a2e63f3f858f1cf,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Catellicoccaceae,g__Catellicoccus,
dcd8cae3066ba6c7654955b416900f0e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Empedobacter,
fdeb1088e1db1f2fec3dd041f3837c1d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__unidentified
973945f5d0b591d400f9f8b1961fa186,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
5c5d811ee4983544a86e6f216fd3d761,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
e417dc989078293d94151afad99e5ab8,d__Bacteria,p__Acidobacteriota,c__Holophagae,o__Holophagales,f__Holophagaceae,g__Holophaga,s__uncultured_bacterium
8ee1f47a0979e851c7a84f48b758b3fb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Ornithobacterium,
585e7d58a77d76bb8f45a8ae231a4c1f,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Incertae_Sedis,
f31cc25d15f954e6bd1c11f8437c8307,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xanthomonas,
47f97bd6f45c7f89715ea6e3ed618e0f,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
ce38d6410c7db11fb13dd8aeaa437e5c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,
18172b18117b674682943aa7c7bb0aa3,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
9dfb7bf5ad53f9d6485d1594e262dc7f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Enhydrobacter,
2b44d1a005da2eec3b5a38581530141e,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,
e2022386c13f539f4c95de19e5893abd,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Caloramatoraceae,,
c059ecb566ae5e4977e8fde8f973e9d7,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Anaeromyxobacteraceae,g__Anaeromyxobacter,s__uncultured_bacterium
ac52dd1231a55198c0dd02745df2d84c,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
fd5403846fcfedc5f92bfaa3e959b56e,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
7031f9bc2712a8daeef17ead1c6ca2cc,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
f2446a79cac6dfba196135d16c2b9ff7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Mitochondria,g__Mitochondria,s__Arachis_hypogaea
1e37c4cad41cd79ff7cabfddf9ad55f2,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,
d52f1dab835b1a91445bed99230aaa0c,d__Bacteria,p__Thermotogota,c__Thermotogae,o__Petrotogales,f__Petrotogaceae,g__Geotoga,
12028d676f796f3bab7b4318de0101b0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
d0dbeae555f6f3d929d74c168fe6523d,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Pantoea,
2e9f33b0b8490433276df77e5b9957be,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,,
74b126c7f63dcd34f0f767d20c62b7d8,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Advenella,
02f70baed677a4abd7b91b662441232c,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Ileibacterium,s__Ileibacterium_valens
e46ad2cc163a63e004055bbd7583b9be,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Dubosiella,s__uncultured_bacterium
5421791b05bd842b050851f57b01269a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
a2240e4bfdc1e4f5937d196c2519140c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
e3683e4722f04f2c82e0a05fd5899d4a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
54fdb47262c5b97131df8209ea5eda4a,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__uncultured_bacterium
33f439bdb5cbd5d786386811e0fd8b74,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
66af265c449f32a8076c3b0072319d0d,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__uncultured_bacterium
c7a873f1f12fb445f7995f24c2ba5998,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
748d36117ac1fdfac464dfd7a0f4ff75,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,
0c6a4484a129295c49cd49701c3c7b0a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,
8309108d2db9e035172d94ce703d60c3,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Leuconostoc,
6960e744642590ad6bc5ff8d0f774090,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__unidentified
64319ab89b4e57758432c811eecbf501,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Weissella,
d48bafdae0d885e2efe51704ce61b4dc,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Altererythrobacter,
6a0ff2172065dcde9d1c38263bdedc7d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Mitochondria,g__Mitochondria,s__Arachis_hypogaea
97545d1ad97bed76bc9cc041c61c4099,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Weissella,
c152da8dabd9317333e54da1260e7e56,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ralstonia,
f89e10fd85afc1744cf6924250a9c180,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Leuconostoc,
993cdea1351586002e40049dd559b406,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Incertae_Sedis,
cf1a56afaf0d7fddcab233e575cb55dd,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__uncultured_organism
a5777939dac0e401a6ceb58f686bd093,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Herpetosiphonaceae,g__Herpetosiphon,s__uncultured_Chloroflexi
8fd06e75d299ba82b09915515b3cf3f8,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,,
b50feb9d425f545b3fb60ee7443bf4d8,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Dermabacteraceae,g__Dermabacter,
fd49e69f94c6e1d27fa06bfa3ee94591,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,
5375af5fb50a7587d27b855765550b0e,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,
36ce9141ba539f467248df35027c1448,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Gracilibacteria,f__Gracilibacteria,g__Gracilibacteria,s__uncultured_bacterium
390224e67e3274c604d3bfc72d8405df,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,,
37e2763564d9f485840554fb3319099f,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,
b35f2a306957c9d51148483947520a14,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,
8432caebe8f78fb2de08015aba2404e7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,,
88f4931ea5123cc34e33a913e08ef7c2,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Ochrobactrum,
2c26aa1cfb419231cd9eb6c147f491fb,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Mitochondria,g__Mitochondria,s__Arachis_hypogaea
29e0014d342b0fa20ad0764d95be7e90,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,
7fdc5bc4f307a33c02396f90f8e2e09a,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,,,
b9d6a8bd93be6580f6bc4160efb5cdeb,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__Stenotrophomonas_acidaminiphila
f2054e89a3a610f21f793f80a4987ddc,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
ed803af35adf8c6be55d6d17545f08a2,d__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Obscuribacterales,f__Obscuribacteraceae,g__Candidatus_Obscuribacter,s__uncultured_bacterium
debca1accf7e022ea7b7fc5228e53688,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
b8a1de713c9531a5ff0a8140a3ff4658,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Dietziaceae,g__Dietzia,
75eed647d33dba91174ae06437d95a10,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__unidentified
e53d3ceddf80f39fea488af8c2f5a225,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Bradyrhizobium,
920f8896c18c23ae5ff2d49a3434720a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,
1168a86cfd191025bf074250ede9aa75,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,
baa3e768b42217d031e48a7586e39313,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,,
dd71728c85b54e3c02e84d1e41c2abb6,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Ileibacterium,s__Ileibacterium_valens
4ee9d163f145379a2c97633ba3a4dddd,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,
93711e2fe792f2c49eae42a88d087c29,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,,
87af0aac816b2890754b1873dd04f2d3,d__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__metagenome
b7ed93d03cb366260bcdd1a7b019e768,d__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__metagenome
09e564c07d77c3a9d0cbadcca23aa9b6,d__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__metagenome
7c8f70fdf86a416191f855e821134a85,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__uncultured,f__uncultured,g__uncultured,s__uncultured_Alphaproteobacteria
237378bdf5269ad480cee4b9d69010e7,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__uncultured_bacterium
7d109985d02a48e43186c0d3402b65a3,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__unidentified
41b906b9c7067df799205ab80de1576b,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,
98f7bdd53edf3de68fb85d6ae2b4bb61,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__uncultured_organism
0cb216c5fc57e5723b186acab2aa4699,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,
bf7d5db53e80d6bab12b08ccef33f1d9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
31efdd1ebcae867bc178474e7ea02131,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
0584f2327d48c904d54336c225b9a615,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Weissella,
a76d1c2b6d95633dadab580ddda19aa2,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Weissella,
df2b1943e8a31c3bca7d5ef1e203d06f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__uncultured_organism
4fa97210dc5d90218de9ba8b0cb55263,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured,
eec41cd9eb54bae9db0f4b93aef0db08,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Dongiales,f__Dongiaceae,g__Dongia,
2492f022d25f4ccd4b0299d8f1c5e83d,d__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured,s__metagenome
c42d0488734e58ad43bb2fcdc049fd17,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Dongiales,f__Dongiaceae,g__Dongia,
1f6c8fecd19fc0295a4bbe8bfd733a96,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Pasteurellaceae,s__Pasteurellaceae_bacterium
d2736c9692d295f7df31b4695d0a41f5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Pasteurellaceae,s__Pasteurellaceae_bacterium
74f5de7a0b6f4d66c8bae3ef571d65e7,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Herpetosiphonaceae,g__Herpetosiphon,s__uncultured_Chloroflexi
c4db967a94db69109c7821fea404ab9f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
3f14b95766c0f8378b3ad4fc620f5dd3,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Rothia,
3ca6af831e4ee783207f1faf23b4b86e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
5fd5b01df1f6c39bccd3b778b50672b7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,,
64a10cca6da5bf320b889941bdbca895,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
33828302cbd2661432599fba4770e955,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,
12c4cf4a9b6a4541ef111f02191bae96,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,
998661221dc4acb04f02f183d062c0e5,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
6c7721e3952d0a26cd4a3a49c9627ae8,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ralstonia,
84b0e947a4b09e1fab58344f7bd25ac3,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
d9b7c77d3cb30f0a7255b2f02729e38b,d__Bacteria,p__Myxococcota,c__Polyangia,o__Blfdi19,f__Blfdi19,g__Blfdi19,s__uncultured_bacterium
fd31c6a813a2c75036b512892a5a18e3,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Buchnera,s__Dendrocerus_carpenteri
40da651ea1fb4d07f40cf1cdafa5612f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,
2a3a6adcc90d0aa931fca1a8a889d837,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,
4b7f768d0091b176d2ba8ac8d7a91e7b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,
b74a985d5a065e8d0de581a6b0f9d473,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia-Shigella,
5ed78144964fb1baf90d7bc5e0bba48e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
16dc084b23b1c60817e357e92505f2a9,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,
8c1f55e40048e732fb36102a9ae3b473,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Ileibacterium,s__Ileibacterium_valens
85c44c83eddc5d3028261a1000b7d0e1,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Gemellaceae,g__Gemella,
da0490a798082a7fa1418e042e090b5b,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,
18832c3f83562c779ff263260840b8a6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
7fdd493f546f83fd053819cdb38af669,d__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__metagenome
9b316054f6b22dcc5c5457fb09587c37,d__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__metagenome
1ef19e790134b68a94a572ef6ee116a0,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__uncultured,g__uncultured,s__uncultured_Planctomycetales
e751f6384b6bbc7c435dc71dae2200ce,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,
b0ea253ff4e2c1f1b2e434763aadbb77,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,
8b653addcd1283fa1c03d73f01f0ecc4,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales-Selenomonadales,f__Veillonellaceae,,
8be6eafa8d748c92f6634954e79d723c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
c87c99ef514bc6ea254f1e1f06f079ee,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,
5993b3f121aa6a80be747cb8b8f477fe,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,,
cf780796e145430906ae7ad04e587e1f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,,
90d3d832374cf89f3963fc569be8dc0c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,
4fed3f4089a68019632d30da3be3ba51,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group,s__metagenome
e4f9e37de869b805ac404dc5edc0778f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Mitochondria,g__Mitochondria,s__Arachis_hypogaea
759400ce1c6e0318425683478aada4b7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,
d0443e9c023f1bf7da7ad782a0f34d9a,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Leuconostoc,
4a7724e0a1f4bbc754a179a095ad1ba6,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Leuconostoc,
2cf79a9c43b6cc7362908c32baed4585,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
0b15730db0bef77a64bd37adbf423836,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,
d644e1dcd0efcd764e6af83b6d6f4c87,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__uncultured,
17d82266e5bd16247c7763f442625da5,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_sensu_stricto_1,
29ff173f9ff7fccc3174b40354f4d318,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,
6d7c52c84ec3798a5bf551cd9aedf975,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__Sumerlaeales,f__Sumerlaeaceae,g__Sumerlaea,s__uncultured_Acidobacteria
65b7e80d8a894b18a2a6df712eb09298,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Micrococcus,
